SampleID,A2,ASF356,Acetatifactor,Acetatifactor-muris,Acidovorax,Acinetobacter,Acinetobacter-sp.-CIP-56.2,Acutalibacter-muris,Adlercreutzia-mucosicola,Adlercreutzia-muris,Akkermansia,Akkermansia-muciniphila,Akkermansia-sp.-KLE1798,Alistipes,Alistipes-finegoldii,Alistipes-inops,Alistipes-obesi,Alistipes-shahii,Alistipes-sp.-N15.MGS-157,Alistipes-sp.-cv1,Allobaculum,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Alteromonas,Anaerofilum,Anaerofustis,Anaeroplasma,Anaerostipes,Anaerotruncus,Anaerotruncus-sp.-G3(2012),Anaerovoracaceae,Anaerovorax,Anoxybacillus,Arcobacteraceae,Asticcacaulis,Atopobiaceae,Bacilli,Bacillus,Bacteria,Bacteroidales,Bacteroides,Bacteroides-acidifaciens,Bacteroides-caccae,Bacteroides-caecimuris,Bacteroides-coprocola-DSM-17136,Bacteroides-faecichinchillae,Bacteroides-nordii,Bacteroides-sartorii,Bacteroides-sp.-Smarlab-3302398,Bacteroides-stercorirosoris,Bacteroides-uniformis,Bacteroides-vulgatus-ATCC-8482,Bacteroides-xylanisolvens,Bifidobacterium,Bifidobacterium-choerinum,Bilophila,Blautia,Bosea,Brachybacterium,Bradyrhizobium,Brevinema,Burkholderia-Caballeronia-Paraburkholderia,Burkholderiales,Burkholderiales-bacterium-YL45,Butyricicoccus,Butyricimonas,Butyricimonas-sp.-AT11,Butyricimonas-synergistica,Butyricimonas-virosa,Candidatus-Arthromitus,Candidatus-Gastranaerophilales-bacterium-Zag_111,Candidatus-Saccharimonas,Candidatus-Soleaferrea,Candidatus-Stoquefichus,Caproiciproducens,Catenibacterium,Cellulosimicrobium,Cetobacterium,Chloroplast,Christensenella-minuta,Christensenella-sp.-Marseille-P2437,Christensenellaceae,Christensenellaceae-R-7-group,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridiales-bacterium-CIEAF-012,Clostridiales-bacterium-CIEAF-020,Clostridiales-bacterium-CIEAF-021,Clostridiales-bacterium-CIEAF-026,Clostridium-isatidis,Clostridium-sensu-stricto-1,Clostridium-sp.-ASF356,Clostridium-sp.-Clone-44,Clostridium-sp.-Clone-47,Clostridium-sp.-Clone-49,Clostridium-sp.-Culture-27,Clostridium-sp.-Culture-41,Clostridium-sp.-Culture-54,Clostridium-sp.-ND2,Colidextribacter,Collinsella,Coprococcus,Coriobacteriaceae-UCG-002,Corynebacterium,Corynebacterium-propinquum,Corynebacterium-tuberculostearicum,DNF00809,Defluviitaleaceae-UCG-011,Desmonostoc-PCC-7422,Desulfovibrio,Desulfovibrio-fairfieldensis,Desulfovibrionaceae,Devosia,Dialister,Dialister-invisus-DSM-15470,Dialister-sp.-Marseille-P5638,Dielma,Dorea-sp.-5-2,Dubosiella,Dubosiella-newyorkensis,Dyadobacter-fermentans,Eggerthella,Eisenbergiella,Elizabethkingia,Endozoicomonas,Enterobacterales,Enterobacteriaceae,Enterococcus,Enterorhabdus,Erysipelatoclostridium,Erysipelatoclostridium-ramosum,Erysipelotrichaceae,Erysipelotrichaceae-UCG-003,Escherichia-Shigella,Ethanoligenenaceae,Eubacterium-plexicaudatum,Eubacterium-sp.-14-2,Faecalibacterium,Faecalibaculum,Faecalibaculum-rodentium,Faecalitalea,Family-XIII-AD3011-group,Family-XIII-UCG-001,Firmicutes,Flavobacterium,Flavonifractor,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,Gastranaerophilales,Harryflintia,Helicobacter,Helicobacter-ganmani,Helicobacter-hepaticus,Helicobacter-mastomyrinus,Holdemanella,Incertae-Sedis,Intestinimonas,Klebsiella,Lachnoclostridium,Lachnospiraceae,Lachnospiraceae-AC2044-group,Lachnospiraceae-FCS020-group,Lachnospiraceae-NC2004-group,Lachnospiraceae-NK4A136-group,Lachnospiraceae-UCG-001,Lachnospiraceae-UCG-006,Lachnospiraceae-UCG-010,Lachnospiraceae-bacterium-10-1,Lachnospiraceae-bacterium-28-4,Lachnospiraceae-bacterium-3-2,Lachnospiraceae-bacterium-595,Lachnospiraceae-bacterium-A4,Lachnospiraceae-bacterium-COE1,Lachnospiraceae-bacterium-DW59,Lactobacillales,Lactobacillus,Lactobacillus-intestinalis,Lactobacillus-mucosae-LM1,Lactobacillus-murinus,Lactococcus,Lactococcus-raffinolactis,Leuconostoc,Lysinibacillus,Lysobacter,Malacoplasma-muris,Marvinbryantia,Megamonas,Megasphaera,Methyloprofundus,Micrococcaceae,Monoglobus,Morganella,Mucilaginibacter,Mucispirillum,Mucispirillum-schaedleri,Muribaculaceae,Muribaculum,Muribaculum-intestinale,NK4A214-group,Negativibacillus,Nostoc-PCC-73102,Nostocaceae,Odoribacter,Oscillibacter,Oscillospiraceae,Oscillospirales,Oxalobacter-formigenes,Paenarthrobacter,Paludicola,Parabacteroides,Parabacteroides-distasonis,Parabacteroides-goldsteinii,Parabacteroides-merdae,Parabacteroides-sp.,Parabacteroides-sp.-CT06,Paraprevotella,Parasutterella,Parasutterella-excrementihominis,Parvibacter,Pasteurellaceae-bacterium,Pedobacter,Peptococcaceae,Peptococcus,Peptoniphilus,Peptostreptococcaceae,Porphyromonas,Prevotella,Prevotellaceae,Prevotellaceae-UCG-001,Proteus,Providencia,Providencia-alcalifaciens,Pseudarthrobacter,Pseudomonas,RF39,Rhizobiaceae,Rhodococcus,Rhodospirillales,Rickettsia,Rikenella,Rikenella-sp.-Marseille-P3215,Rikenellaceae,Rikenellaceae-RC9-gut-group,Rikenellaceae-bacterium-DTU002,Romboutsia,Roseburia,Ruminiclostridium,Ruminococcaceae,Ruminococcus,Ruminococcus-sp.-N15.MGS-57,Shewanella,Sphingobium,Sphingomonas,Sphingopyxis,Streptococcus,Streptococcus-danieliae,Streptococcus-respiraculi,Streptomyces-sp.-Q1,Subdoligranulum,Subgroup-2,Tannerellaceae,Turicibacter,Turicimonas-muris,Tuzzerella,Tyzzerella,UBA1819,UCG-003,UCG-005,UCG-007,UCG-009,UCG-010,Vagococcus,Vagococcus-fluvialis,Veillonella,Verrucomicrobiaceae-bacterium-CHC8,Vibrio,Victivallis-vadensis,Wolbachia,Xanthobacteraceae,[Acetivibrio]-ethanolgignens-group,[Clostridium]-aldenense,[Clostridium]-cocleatum,[Clostridium]-innocuum-group,[Clostridium]-leptum,[Clostridium]-methylpentosum-group,[Eubacterium]-brachy-group,[Eubacterium]-coprostanoligenes-group,[Eubacterium]-fissicatena-group,[Eubacterium]-hallii-group,[Eubacterium]-nodatum-group,[Eubacterium]-oxidoreducens-group,[Eubacterium]-ventriosum-group,[Eubacterium]-xylanophilum-group,[Ruminococcus]-gnavus-group,[Ruminococcus]-torques-group,bacterium-enrichment-culture-clone-M153,gut-metagenome,human-gut-metagenome,marine-metagenome,metagenome,mouse-gut-metagenome
sample141,0,58318.68678,98146.08263,0,0,0,0,0,0,0,0,2803564.186,0,1473613.646,0,0,0,0,5689.627979,0,0,684177.7644,0,0,0,0,0,0,344222.4927,0,0,0,0,0,0,0,0,0,0,0,379782.6676,731117.1952,0,120904.5945,0,0,22758.51191,15646.47694,0,0,19913.69792,38404.98886,41249.80284,0,98146.08263,236119.5611,143663.1065,0,0,0,0,0,0,833530.4989,0,284481.3989,0,0,0,0,163576.8044,0,0,0,0,0,0,0,0,0,11379.25596,5689.627979,0,0,187757.7233,374093.0396,15646.47694,0,0,0,0,17068.88394,0,0,0,0,0,35560.17487,0,0,460859.8663,0,0,9956.848962,0,0,0,0,0,0,0,0,217628.2702,0,0,0,0,0,0,0,116637.3736,0,0,0,0,0,0,0,12801.66295,52629.0588,0,0,0,0,24180.91891,0,0,0,0,15034841.93,0,0,0,0,0,0,0,0,0,0,150775.1414,247498.8171,11379.25596,0,9956.848962,0,0,0,41249.80284,0,12801.66295,371248.2256,1514863.449,0,95301.26864,0,578919.6468,0,516333.7391,0,51206.65181,129439.0365,0,0,0,0,0,0,1069650.06,0,0,96723.67564,5689.627979,0,0,0,0,0,0,0,0,14224.06995,0,0,0,0,0,472239.1222,25580567.39,445213.3893,0,18491.29093,32715.36088,0,0,1627233.602,140818.2925,1039779.513,0,0,0,12801.66295,193447.3513,1014176.187,25603.3259,0,54051.4658,0,0,6520313.663,1422.406995,0,0,0,46939.43082,0,0,0,0,0,0,4267.220984,0,0,0,0,0,0,0,0,0,0,12801.66295,0,0,4127825.098,0,0,482195.9712,0,641505.5546,0,9956.848962,0,0,0,0,17068.88394,0,0,0,0,0,0,0,0,56896.27979,0,12801.66295,0,0,0,68275.53574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91034.04766,0,21336.10492,0,0,49784.24481,0,0,0,200559.3862,0,0,0,207671.4212
sample142,79938.73811,25274.74808,33503.73582,0,0,0,0,0,0,0,0,124022.601,0,1714568.375,0,0,0,0,2351.139356,0,0,1537645.139,0,0,0,0,7053.418068,0,161053.0459,0,0,4702.278712,0,0,0,0,0,3526.709034,0,1763.354517,269793.2411,1518836.024,0,114030.2588,0,0,0,7641.202907,0,0,17045.76033,17633.54517,0,0,38206.01454,317403.8131,868745.9921,0,0,0,5290.063551,0,0,157526.3369,0,138717.222,0,0,1763.354517,0,336800.7128,47022.78712,0,0,0,0,0,0,0,0,4114.493873,2351.139356,8816.772585,0,520777.3674,2041376.746,2938.924195,0,0,0,0,12931.26646,0,0,0,0,0,0,0,0,414388.3115,0,0,0,0,0,0,0,0,0,4114.493873,0,161640.8307,0,0,0,0,0,0,0,18221.33001,0,0,0,0,0,0,1175.569678,0,17633.54517,8228.987746,0,6465.633229,0,24686.96324,0,0,0,0,8628681.437,0,0,44083.86293,0,0,0,0,0,0,0,14106.83614,39969.36905,11167.91194,0,0,0,0,0,58778.4839,39381.58421,0,122259.2465,687708.2617,0,44083.86293,0,946921.3757,0,144007.2856,0,37030.44486,1921468.639,0,0,0,0,0,0,606006.169,0,0,0,3526.709034,0,0,0,0,0,0,0,0,0,0,5290.063551,0,0,0,161053.0459,12217695.66,362663.2457,0,31152.59647,23511.39356,0,0,1997292.883,347968.6247,710631.8704,0,0,0,0,98747.85296,212778.1117,7641.202907,70534.18068,34679.3055,0,0,1957323.514,0,0,0,0,17633.54517,0,0,0,0,0,0,0,0,0,0,0,0,15282.40581,0,0,0,0,1175.569678,0,2938.924195,2091338.457,0,0,214541.4662,0,432021.8567,0,3526.709034,0,0,0,0,0,0,0,0,0,0,0,0,0,143419.5007,0,7053.418068,0,0,0,102862.3468,9992.342263,0,0,0,0,0,0,0,0,0,0,0,0,0,5290.063551,0,0,0,0,4702.278712,0,0,18809.11485,0,0,0,48198.3568,0,1763.354517,0,108152.4104
sample143,0,137987.6863,64115.49061,0,0,0,0,0,0,0,0,372148.6085,0,9869604.109,0,52964.9705,9756.705093,0,0,86416.53082,0,39828264,0,0,0,0,0,0,970095.2492,0,6969.075066,8362.89008,0,0,0,0,0,0,0,0,2028000.844,19190045.1,0,489229.0697,0,0,0,1312973.742,0,40420.63538,27876.30027,61327.86058,0,16725.78016,0,96173.23591,204890.8069,0,0,0,41814.4504,0,0,0,0,284338.2627,0,25088.67024,0,0,0,2097691.595,0,0,0,0,0,0,0,0,0,76659.82573,18119.59517,0,1076025.19,2080965.815,79447.45576,0,0,0,0,40420.63538,0,0,0,0,0,0,0,0,827926.1179,0,0,19513.41019,0,0,0,0,8362.89008,0,33451.56032,27876.30027,6668011.023,0,0,0,0,0,224404.2171,115686.6461,0,0,0,0,0,0,0,20907.2252,18119.59517,0,8362.89008,4181.44504,381905.3136,0,98960.86594,0,0,0,0,7158633.908,19513.41019,0,66903.12064,0,0,0,0,0,0,0,494804.3297,231373.2922,0,234160.9222,3607193.254,367967.1635,1063480.855,0,20907.2252,0,0,419538.319,6340464.495,0,164470.1716,0,1998730.729,0,288519.7077,0,158894.9115,238342.3673,0,0,78053.64074,0,65509.30562,0,565888.8954,13938.15013,0,0,0,0,5575.260053,0,0,0,112899.0161,0,0,6969.075066,0,0,0,0,0,257855.7775,27650502.23,381905.3136,0,25088.67024,103142.311,0,0,1115052.011,568676.5254,1266977.847,0,0,0,0,7668770.203,246705.2573,117080.4611,101748.496,18119.59517,0,0,401418.7238,0,11150.52011,239736.1823,0,131018.6112,0,0,0,0,0,420932.134,43208.26541,0,0,0,0,0,20907.2252,0,2787.630027,50177.34048,0,781930.2224,0,34845.37533,5711853.924,0,0,485047.6246,0,682969.3565,0,25088.67024,0,8362.89008,0,0,19513.41019,0,0,0,0,0,0,16725.78016,0,209072.252,0,199315.5469,0,0,0,71084.56568,19513.41019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62721.6756,0,0,58540.23056,0,0,0,167257.8016,0,0,0,271793.9276
sample144,61973.98659,142310.6359,94108.6463,0,0,0,0,0,0,0,0,59678.65375,0,6002295.368,0,0,0,0,0,25248.6612,0,2598316.771,0,0,0,0,0,0,2947207.362,0,0,9181.331347,0,0,0,0,0,0,0,0,1315225.715,5359602.174,0,172149.9628,0,0,0,1184391.744,0,48201.98957,34429.99255,50497.32241,0,13771.99702,0,218056.6195,376434.5852,0,0,0,0,0,0,0,22953.32837,82631.98212,0,0,0,0,0,4932670.266,0,0,0,0,0,0,0,0,0,36725.32539,0,0,1407039.029,142310.6359,29839.32688,52792.65524,0,0,0,117061.9747,0,0,0,0,0,0,48201.98957,0,1744452.956,0,0,6885.99851,0,16067.32986,0,0,4590.665673,0,135424.6374,335118.5942,28349655.87,0,0,0,0,0,250191.2792,20657.99553,4590.665673,0,0,39020.65822,0,0,0,0,16067.32986,0,0,0,94108.6463,0,199693.9568,0,0,1009946.448,0,2648814.094,0,0,13771.99702,0,0,0,0,0,0,0,702371.848,48201.98957,0,431522.5733,14800306.13,479724.5629,518745.2211,0,243305.2807,4590.665673,0,596786.5375,8983932.723,0,250191.2792,0,3550879.898,0,454475.9017,0,87222.64779,229533.2837,0,0,0,0,403978.5793,0,59678.65375,0,0,0,4590.665673,0,0,11476.66418,0,0,0,0,0,0,0,43611.3239,0,0,0,2419280.81,20189747.63,174445.2956,0,71155.31794,41315.99106,0,0,1613618.984,2189747.526,3445294.588,0,0,0,0,573833.2092,34429.99255,64269.31943,0,0,0,0,103289.9777,0,0,0,0,144605.9687,11476.66418,0,0,0,0,146901.3015,25248.6612,0,0,0,0,0,0,0,0,0,0,1207345.072,2295.332837,934200.4645,2336648.828,0,0,936495.7974,0,1223412.402,0,0,0,0,0,0,0,0,0,0,0,0,0,18362.66269,0,298393.2688,0,587605.2062,0,0,0,296097.9359,6885.99851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119357.3075,0,0,0,165263.9642,0,6885.99851,0,0
sample145,0,122899.4546,119532.3463,0,0,0,0,0,0,0,0,627965.7065,0,7808324.254,0,0,0,0,0,0,0,21337365.59,0,0,0,0,0,0,582509.7439,0,0,0,0,37038.19181,0,0,0,0,1683.554173,0,3833452.852,3589337.497,0,127950.1171,0,0,0,1388932.193,0,47139.51684,40405.30015,38721.74598,0,35354.63763,0,114481.6838,215494.9341,0,0,0,0,0,0,0,0,479812.9393,0,40405.30015,11784.87921,0,0,15936523.8,0,0,0,0,0,0,0,0,0,16835.54173,6734.216692,10101.32504,1880530.011,1114512.863,53873.73354,85861.26282,0,0,0,114481.6838,0,0,0,0,0,0,26936.86677,0,1070740.454,0,0,40405.30015,0,0,0,0,15151.98756,0,43772.4085,43772.4085,7579360.887,0,0,0,0,0,0,104380.3587,0,0,0,0,0,0,0,0,0,6734.216692,0,0,712143.4152,0,89228.37117,0,0,0,0,10757911.17,48823.07102,0,43772.4085,0,0,0,0,0,0,0,489914.2643,1188589.246,0,171722.5256,3591021.051,85861.26282,474762.2768,0,48823.07102,111114.5754,0,331660.1721,2707155.11,0,112798.1296,0,2452938.43,0,254216.6801,0,6638254.104,95962.58786,0,0,0,0,0,0,31987.52929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6734.216692,0,0,0,629649.2607,44612502.03,267685.1135,0,102696.8046,107747.4671,0,0,3328386.6,309773.9678,1769415.436,0,0,8417.770865,0,486547.156,116165.2379,63975.05857,13468.43338,0,0,0,79127.04613,0,11784.87921,16835.54173,0,109431.0212,0,0,0,0,0,269368.6677,47139.51684,0,0,0,0,0,57240.84188,0,0,133000.7797,0,973094.312,0,99329.69621,4708901.022,0,0,750865.1612,0,590927.5147,0,8417.770865,0,0,0,0,18519.0959,6734.216692,0,0,0,0,0,37038.19181,0,77443.49196,0,858612.6282,0,0,0,143102.1047,30303.97511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30303.97511,33671.08346,0,69025.72109,0,0,0,368698.3639,0,0,0,74076.38361
sample146,24708.62902,136547.6867,49417.25805,0,0,0,0,0,0,0,0,163857.2241,0,4430647.32,13004.54159,130045.4159,11704.08743,0,0,24708.62902,0,19089366.6,0,0,18206.35823,0,0,0,1209422.368,0,0,11704.08743,0,0,0,0,0,0,0,0,8456853.397,1096282.856,0,230180.3862,0,0,0,2171758.446,0,196368.578,159955.8616,28609.9915,0,0,0,137848.1409,75426.34123,0,0,0,0,0,0,0,37713.17062,645025.2629,0,32511.35398,0,0,0,1451306.842,16905.90407,0,0,0,0,0,0,11704.08743,0,29910.44566,6502.270796,0,628119.3589,262691.7401,36412.71646,0,0,0,0,13004.54159,0,0,0,0,0,0,24708.62902,0,1459109.567,0,0,0,0,0,0,0,0,0,106637.241,130045.4159,14911007.39,0,0,3901.362477,0,0,284799.4609,0,0,0,0,0,0,0,0,0,5201.816637,0,0,0,0,0,329014.9023,0,0,91031.79114,0,276996.7359,0,0,54619.07468,0,0,0,0,0,0,0,403140.7893,79327.70371,16905.90407,10403.63327,616415.2714,33811.80814,329014.9023,0,81928.61203,301705.3649,0,715249.7875,4486566.849,0,169059.0407,0,1336866.876,0,507177.1221,0,42914.98725,101435.4244,0,0,0,0,394037.6102,0,54619.07468,0,0,0,0,0,2600.908318,0,0,9103.179114,284799.4609,0,0,0,0,0,0,0,0,115740.4202,13576741.42,55919.52884,0,81928.61203,68924.07043,0,0,1754312.661,626818.9047,1920770.793,0,0,0,0,7136892.425,282198.5525,98834.51609,28609.9915,14304.99575,5201.816637,0,54619.07468,0,20807.26655,46816.34973,0,124843.5993,9103.179114,0,0,0,0,100134.9703,0,0,0,0,0,0,35112.2623,0,0,28609.9915,0,1011753.336,0,218476.2987,7563441.39,0,0,2247184.787,0,1141798.752,0,10403.63327,0,0,0,0,14304.99575,0,0,0,0,0,0,0,0,340718.9897,0,165157.6782,0,0,0,144350.4117,3901.362477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48116.80389,0,0,117040.8743,0,0,0,124843.5993,0,0,0,421347.1476
sample147,360311.5803,330004.9988,33673.97947,0,0,0,0,29184.11554,10102.19384,0,0,101021.9384,0,2367280.757,0,92042.21055,10102.19384,0,0,33673.97947,0,5128547.073,0,0,7857.261876,0,0,0,2651264.65,0,0,0,0,0,0,0,0,0,0,0,1667984.45,408577.6175,0,170614.8293,0,0,0,297453.4853,0,85307.41465,40408.77536,19081.9217,0,12347.1258,0,327760.0668,625213.5521,0,0,0,6734.795894,0,0,12347.1258,15714.52375,124593.724,0,3367.397947,0,0,3367.397947,2049622.884,0,0,0,0,0,0,0,21326.85366,0,39286.30938,5612.329911,0,158267.7035,301943.3492,22449.31965,84184.94867,0,0,0,41531.24134,0,0,0,0,4489.863929,0,207656.2067,0,1169609.554,0,0,0,0,0,0,4489.863929,0,0,372658.7061,679091.9193,24045466.27,0,0,0,0,0,1049505.693,0,0,0,0,31429.0475,0,0,0,12347.1258,0,0,8979.727858,0,72960.28885,0,93164.67653,0,35918.91143,0,0,359189.1143,0,0,29184.11554,3367.397947,0,5612.329911,0,0,0,0,819400.1671,33673.97947,0,38163.8434,8291656.211,69592.8909,124593.724,0,393985.5598,208778.6727,0,1641045.266,6876226.607,0,414189.9475,0,4148634.27,0,798073.3134,0,80817.55072,225615.6624,0,0,0,21326.85366,0,0,280616.4956,0,0,0,0,0,0,0,0,8979.727858,0,0,0,0,0,15714.52375,0,0,0,2505344.072,9753106.92,63980.56099,0,53878.36715,129083.588,0,0,1758904.194,1488389.892,2415546.794,0,0,0,7857.261876,7079392.95,113369.0642,76327.68679,46021.10527,16836.98973,0,0,56123.29911,0,0,0,0,299698.4173,19081.9217,0,0,0,0,28061.64956,0,0,0,0,0,0,2244.931965,0,0,0,0,3384234.937,0,893482.9219,4332718.692,0,0,2157379.618,0,1227977.785,0,0,0,0,0,0,10102.19384,0,0,0,0,0,0,0,0,550008.3313,68470.42492,283983.8935,17959.45572,5612.329911,0,451231.3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8979.727858,0,0,0,31429.0475,0,0,181839.4891,0,0,0,44898.63929,0,0,0,479292.9744
sample148,27144.39373,233958.8222,40070.29551,0,0,0,0,0,37485.11515,0,0,1525256.41,0,6637450.562,7755.541066,42655.47586,0,0,0,7755.541066,0,3199160.69,0,0,0,0,0,0,691535.745,0,0,0,0,0,0,0,0,0,6462.950888,0,7133805.19,542887.8746,0,262395.8061,0,0,0,124088.6571,0,60751.73835,20681.44284,0,0,0,0,78848.00084,111162.7553,0,0,0,7755.541066,0,0,0,7755.541066,223618.1007,0,0,0,0,0,1191768.144,0,0,0,0,0,0,0,0,0,31022.16426,5170.360711,0,797528.1396,2128896.023,18096.26249,0,0,0,0,127966.4276,0,0,0,0,0,0,0,0,970735.2234,0,0,11633.3116,0,0,0,0,0,0,21974.03302,51703.60711,6910187.09,0,0,0,0,0,86603.5419,40070.29551,0,0,0,0,0,0,0,2585.180355,0,0,7755.541066,0,16803.67231,0,740654.1718,0,0,16803.67231,0,2891524.227,0,0,18096.26249,0,0,0,0,0,0,0,29729.57409,257225.4454,0,116333.116,1761800.412,65922.09906,708339.4174,0,129259.0178,99529.44368,0,321854.9542,4798094.739,0,236544.0025,0,946176.01,0,491184.2675,0,56873.96782,107284.9847,0,0,0,0,155110.8213,0,922909.3868,303758.6917,0,0,14218.49195,0,0,0,0,0,0,12925.90178,0,0,0,0,0,0,0,95651.67315,13763500.21,93066.49279,0,69799.86959,78848.00084,0,0,2669198.717,511865.7103,2056510.973,0,0,0,0,4455558.342,73677.64013,68507.27942,37485.11515,16803.67231,0,0,45240.65622,0,25851.80355,0,0,56873.96782,9048.131244,0,0,6462.950888,0,34899.9348,0,0,0,0,0,0,49118.42675,0,0,0,0,1204694.046,0,749702.303,6223821.705,0,0,1110334.963,0,701876.4665,0,0,0,0,0,0,27144.39373,0,0,0,0,0,0,23266.6232,0,197766.2972,0,60751.73835,0,0,0,151233.0508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41362.88568,0,0,69799.86959,0,0,0,15511.08213,0,0,0,214569.9695
sample149,0,410234.2981,0,0,0,0,0,0,0,0,0,468839.1978,0,2861298.045,0,0,0,0,25855.10282,0,0,1010072.684,0,0,0,0,22407.75578,0,1659897.601,0,0,39644.49099,0,18960.40873,0,0,0,0,1723.673521,0,2595852.323,1237597.588,0,172367.3521,0,0,10342.04113,0,0,0,0,53433.87916,127551.8406,6894.694085,34473.47043,2904389.883,834257.9843,0,0,0,0,0,0,203393.4755,0,663614.3057,0,0,0,0,798060.8404,193051.4344,12065.71465,0,0,0,0,0,0,0,22407.75578,32749.79691,0,143064.9023,418852.6657,1049717.175,0,0,0,0,0,103420.4113,0,22407.75578,0,0,6894.694085,0,113762.4524,0,3349097.652,0,0,10342.04113,0,0,0,0,20684.08226,0,22407.75578,0,2618260.079,0,0,0,0,0,0,0,22407.75578,0,0,0,0,0,0,0,0,0,0,0,0,3447.347043,41368.16451,0,0,0,0,10693670.53,0,0,55157.55268,0,0,12065.71465,0,0,0,0,1508214.331,511931.0358,163748.9845,0,29302.44986,0,0,0,236143.2724,1723.673521,0,982493.9072,6855049.594,0,363695.113,0,8363263.926,0,1258281.671,0,206840.8226,168920.0051,0,0,0,0,0,0,573983.2826,0,0,0,0,0,0,0,0,0,0,5171.020564,0,0,0,0,0,0,0,3643845.824,32739454.86,491246.9536,0,53433.87916,167196.3316,0,0,5002100.559,4946943.006,7287691.648,0,0,0,13789.38817,280958.784,1346189.02,93078.37015,108591.4318,68946.94085,0,0,2554484.159,0,0,0,0,461944.5037,8618.367607,0,0,0,0,0,0,0,0,0,0,0,17236.73521,0,0,0,0,22407.75578,0,8618.367607,17529759.71,0,0,1044546.154,0,3316347.855,0,0,0,0,0,0,12065.71465,0,0,0,0,0,0,0,0,494694.3006,0,63775.92029,0,20684.08226,0,430918.3803,31026.12338,0,0,0,0,0,0,0,0,0,0,0,0,0,8618.367607,5171.020564,0,0,8618.367607,12065.71465,0,0,51710.20564,0,0,0,441260.4215,0,0,0,387826.5423
sample150,0,116284.9003,0,2527.932616,0,0,0,0,0,0,0,654734.5476,0,4365739.628,0,0,0,27807.25878,15167.5957,0,0,3662974.361,0,0,0,0,0,0,841801.5612,0,0,0,0,0,0,0,0,0,0,0,4398602.752,3003183.948,0,371606.0946,0,0,0,0,0,0,50558.65232,55614.51756,146620.0917,0,194650.8114,1713938.314,432276.4774,0,0,0,17695.52831,0,0,321047.4423,0,563728.9734,0,0,0,0,0,187067.0136,0,0,0,0,0,0,0,0,12639.66308,5055.865232,0,7583.797849,184539.081,490418.9275,20223.46093,0,0,0,0,154203.8896,0,0,0,0,0,202234.6093,0,0,1342332.219,0,0,0,0,0,0,0,20223.46093,0,0,0,1703826.583,0,0,0,0,0,0,0,37918.98924,0,0,0,0,0,0,0,10111.73046,0,42974.85447,0,10111.73046,0,27807.25878,0,0,0,0,14330850,0,0,0,0,0,0,0,0,0,0,336215.038,126396.6308,63198.3154,0,10111.73046,0,0,0,63198.3154,0,0,621871.4236,3875320.701,0,161787.6874,0,4648868.081,0,753323.9196,0,113756.9677,242681.5312,0,0,0,0,0,0,1461145.052,0,0,0,0,0,0,0,0,0,0,0,0,22751.39355,0,10111.73046,0,0,0,1615348.942,30309912.07,740684.2565,0,85949.70895,406997.1512,0,0,6375446.058,1342332.219,1362555.68,0,0,0,0,273016.7225,910055.7418,70782.11325,270488.7899,101117.3046,0,0,2800949.339,0,0,0,0,123868.6982,30335.19139,0,0,0,0,0,7583.797849,0,0,0,0,0,0,0,0,0,0,0,0,0,6079677.942,0,0,1443449.524,0,1087011.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260377.0595,0,78365.9111,0,0,0,376661.9598,22751.39355,0,0,0,0,0,0,0,0,0,0,0,0,0,17695.52831,0,0,174427.3505,0,20223.46093,0,0,0,0,0,0,510642.3885,0,0,0,965670.2594
