SampleID,A2,ASF356,Acetatifactor,Acidovorax,Acinetobacter,Akkermansia,Alistipes,Allobaculum,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Alteromonas,Anaerofilum,Anaerofustis,Anaeroplasma,Anaerostipes,Anaerotruncus,Anaerovoracaceae,Anaerovorax,Anoxybacillus,Arcobacteraceae,Asticcacaulis,Atopobiaceae,Bacilli,Bacillus,Bacteria,Bacteroidales,Bacteroides,Bifidobacterium,Bilophila,Blautia,Bosea,Brachybacterium,Bradyrhizobium,Brevinema,Burkholderia-Caballeronia-Paraburkholderia,Burkholderiales,Butyricicoccus,Butyricimonas,Candidatus-Arthromitus,Candidatus-Gastranaerophilales-bacterium-Zag_111,Candidatus-Saccharimonas,Candidatus-Soleaferrea,Candidatus-Stoquefichus,Caproiciproducens,Catenibacterium,Cellulosimicrobium,Cetobacterium,Chloroplast,Christensenella,Christensenella-sp.-Marseille-P2437,Christensenellaceae,Christensenellaceae-R-7-group,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridium-sensu-stricto-1,Colidextribacter,Collinsella,Coprococcus,Coriobacteriaceae-UCG-002,Corynebacterium,DMER64,DNF00809,Defluviitaleaceae-UCG-011,Desmonostoc-PCC-7422,Desulfovibrio,Desulfovibrionaceae,Devosia,Dialister,Dielma,Dubosiella,Dyadobacter,Eggerthella,Eisenbergiella,Elizabethkingia,Endozoicomonas,Enterobacterales,Enterobacteriaceae,Enterococcus,Enterorhabdus,Erysipelatoclostridium,Erysipelotrichaceae,Erysipelotrichaceae-UCG-003,Escherichia-Shigella,Ethanoligenenaceae,Faecalibacterium,Faecalibaculum,Faecalitalea,Family-XIII-AD3011-group,Family-XIII-UCG-001,Firmicutes,Flavobacteriaceae,Flavobacterium,Flavonifractor,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,Gastranaerophilales,Harryflintia,Helicobacter,Holdemanella,Incertae-Sedis,Intestinimonas,Klebsiella,Lachnoclostridium,Lachnospiraceae,Lachnospiraceae-AC2044-group,Lachnospiraceae-FCS020-group,Lachnospiraceae-NC2004-group,Lachnospiraceae-NK4A136-group,Lachnospiraceae-UCG-001,Lachnospiraceae-UCG-006,Lachnospiraceae-UCG-010,Lactobacillales,Lactobacillus,Lactococcus,Leuconostoc,Luteolibacter,Lysinibacillus,Lysobacter,Marine-Methylotrophic-Group-2,Marvinbryantia,Megamonas,Megasphaera,Methyloprofundus,Micrococcaceae,Monoglobus,Morganella,Mucilaginibacter,Mucispirillum,Muribaculaceae,Muribaculum,Mycoplasma,NK4A214-group,Negativibacillus,Nostoc-PCC-73102,Nostocaceae,Odoribacter,Oscillibacter,Oscillospiraceae,Oscillospirales,Oxalobacter,Paenarthrobacter,Paludicola,Parabacteroides,Paraprevotella,Parasutterella,Parvibacter,Pedobacter,Peptococcaceae,Peptococcus,Peptoniphilus,Peptostreptococcaceae,Porphyromonas,Prevotella,Prevotellaceae,Prevotellaceae-UCG-001,Proteus,Providencia,Pseudarthrobacter,Pseudomonas,RF39,Rhizobiaceae,Rhodococcus,Rhodospirillales,Rickettsia,Rikenella,Rikenella-sp.-Marseille-P3215,Rikenellaceae,Rikenellaceae-RC9-gut-group,Rodentibacter,Romboutsia,Roseburia,Ruminiclostridium,Ruminococcaceae,Ruminococcus,Shewanella,Sphingobium,Sphingomonas,Sphingopyxis,Streptococcus,Subdoligranulum,Subgroup-2,Tannerellaceae,Turicibacter,Tuzzerella,Tyzzerella,UBA1819,UCG-003,UCG-005,UCG-007,UCG-009,UCG-010,Vagococcus,Veillonella,Vibrio,Victivallis,Wolbachia,Xanthobacteraceae,[Acetivibrio]-ethanolgignens-group,[Clostridium]-innocuum-group,[Clostridium]-methylpentosum-group,[Eubacterium]-brachy-group,[Eubacterium]-coprostanoligenes-group,[Eubacterium]-fissicatena-group,[Eubacterium]-hallii-group,[Eubacterium]-nodatum-group,[Eubacterium]-oxidoreducens-group,[Eubacterium]-ventriosum-group,[Eubacterium]-xylanophilum-group,[Ruminococcus]-gnavus-group,[Ruminococcus]-torques-group,gut-metagenome,metagenome,mouse-gut-metagenome
sample141,0,0.000795391,0.001338584,0,0,0.038236949,0.020175762,0,0.00933129,0,0,0,0,0,0,0.004694745,0,0,0,0,0,0,0,0,0,0,0.01868198,0.001338584,0.003220362,0.003724756,0,0,0,0,0,0,0,0.003879954,0,0.002230974,0,0,0,0,0,0,0,0,0,0.000155198,7.75991E-05,0,0,0.00256077,0.00510214,0.000232797,0.006285526,0,0,0.000135798,0,0,0,0,0,0,0.002968165,0,0,0,0.001590781,0,0,0,0,0,0,0,0.000174598,0.000717792,0,0,0,0.000329796,0,0,0.20505558,0,0,0,0,0,0,0,0,0,0,0.002056376,0.00337556,0.000155198,0.000135798,0,0.000562593,0,0.000174598,0.00506334,0.02205754,0,0.001299785,0,0.008594099,0,0.007042117,0,0,0.015907812,7.75991E-05,0,0,0,0,0,0.000213397,0,0,0.000193998,0,0,0,0,0.006440724,0.348885483,0.006072128,0,0.000252197,0.000446195,0,0,0.022193338,0.001920577,0.014181233,0,0,0,0.000174598,0.017556793,0,0.100316216,0,0,0.000640192,0,0,0,0,0,0,5.81993E-05,0,0,0,0,0,0,0,0,0,0.000174598,0,0,0.056298136,0,0,0.006576522,0,0.008749297,0.000135798,0,0,0,0,0.000232797,0,0,0,0,0.000775991,0,0.000174598,0,0,0,0.000931189,0,0,0,0,0,0,0,0,0,0,0,0,0.001241585,0,0.000290997,0,0,0.000678992,0,0,0.002735368,0,0.001920577
sample142,0.001752216,0.000554009,0.000734385,0,0,0.002718512,0.037633993,0,0.033704391,0,0,0,0,0.000154607,0,0.0035302,0,0.000103072,0,0,0,0,0,7.73036E-05,0,3.86518E-05,0.042632962,0.000837456,0.006957328,0.06116007,0,0,0,0.000115955,0,0,0,0.003079262,0,0.007382498,0.001030715,0,0,0,0,0,0,0,0,9.01876E-05,5.15358E-05,0.000193259,0,0.011415172,0.044745929,0.000283447,0.009083179,0,0,0,0,0,0,0,0,9.01876E-05,0.003543084,0,0,0,0.000399402,0,0,0,0,0,0,2.57679E-05,0,0.000386518,0.000180375,0.000141723,0,0.000541126,0,0,0.189136261,0,0.000966296,0,0,0,0,0,0,0,0,0.000309215,0.000876108,0.000244795,0,0,0.001288394,0.000863224,0,0.00267986,0.015074212,0,0.001906823,0,0.021567718,0,0.003156566,0,0,0.013283344,7.73036E-05,0,0,0,0,3.86518E-05,6.44197E-05,0,0,0,0,0.000115955,0,0,0.0035302,0.267805607,0.007949392,0,0.000682849,0.000515358,0,0,0.043779633,0.007627293,0.015576685,0,0,0,0,0.009302206,0,0.046356421,0,0,0.000386518,0,0,0,0,0,0,0,0,0,0,0,0.000334982,0,0,0,0,2.57679E-05,0,6.44197E-05,0.045841064,0,0,0.004702639,0,0.009469697,7.73036E-05,0,0,0,0,0,0,0,0,0,0.003143682,0,0.000154607,0,0,0,0.00225469,0.000219027,0,0,0,0,0,0,0,0,0.000115955,0,0,0,0,0.000103072,0,0,0.000412286,0,0,0.001056483,0,0.001430118
sample143,0,0.000848926,0.00039445,0,0,0.002289526,0.06163714,0,0.245030784,0,0,0,0,0,0,0.005968204,4.2875E-05,5.145E-05,0,0,0,0,0,0,0,0,0.142422268,0.0001029,0.000591675,0.003129877,0,0,0,0.00025725,0,0,0,0.001903651,0,0,0.012905383,0,0,0,0,0,0,0,0,0,0.000471625,0.000111475,0,0.006619904,0.012802483,0.000248675,0.005093553,0,0,0.00012005,0,0,0,5.145E-05,0,0.0003773,0.041022827,0,0,0,0.000711725,0,0,0,0,0,0,0.000128625,0.000111475,0,7.71751E-05,0.002349552,0,0.000608825,0,0,0.044161279,0,0.0004116,0,0,0.000162925,0,0,0,0,0,0.003044127,0.001423451,0,0.032439246,0,0.000128625,0,0,0.003961653,0.039959526,0,0.001654976,0,0.013754309,0,0.001775026,0,0,0.003567202,0,3.43E-05,0,0,0,0,0.001183351,0,0,4.2875E-05,0,0,0,0,0.001586376,0.170110961,0.002349552,0,0.00015435,0.00063455,0,0,0.006860004,0.003498602,0.00779468,0,0,0,0,0.050155208,0,0.002469602,6.86E-05,0,0.000806051,0,0,0,0,0,0.002589652,0.000265825,0,0,0,0,0.000128625,0,1.715E-05,0.0003087,0,0.004810578,0,0.000214375,0.035140373,0.001474901,0,0.002984102,0,0.004201753,0.00015435,0,5.145E-05,0,0,0.00012005,0,0,0,0.0001029,0.001286251,0,0.001226226,0,0,0,0.000437325,0.00012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385875,0,0,0.00036015,0,0,0.000866076,0,7.71751E-05
sample144,0.000463297,0.001063866,0.000703524,0,0,0.000446137,0.045059885,0,0.019424139,0,0,0,0,0,0,0.022032328,0,6.86365E-05,0,0,0,0,0,0,0,0,0.061035039,0.000102955,0.001630118,0.007550019,0,0,0,0,0,0,0.000171591,0.000617729,0,0,0.036874979,0,0,0,0,0,0,0,0,0,0.000274546,0,0,0.010518549,0.001063866,0.000875116,0.013040942,0,0,5.14774E-05,0.000120114,0,0,3.43183E-05,0,0.003517622,0.211932462,0,0,0,0.00018875,0,0,0.000291705,0,0,0,0,0.000120114,0,0,0.000703524,0,0.001492845,0,0,0.01980164,0,0.000102955,0,0,0.00018875,0,0,0,0,0,0.005250695,0.000360342,0,0.121332235,0,0.001818868,3.43183E-05,0,0.00633172,0.067521192,0,0.001870346,0,0.027591887,0,0.003397508,0,0,0.000446137,3.43183E-05,0,0,8.57957E-05,0,5.14774E-05,0.000223069,0,0,0,0,0.000326024,0,0,0.018085727,0.150931741,0.001304094,0,0.000531933,0.000308864,0,0,0.012062871,0.016369814,0.02575586,0,0,0,0,0.005027626,0,0.000772161,0,0,0.001081025,8.57957E-05,0,0,0,0,0.001098185,0.00018875,0,0,0,0,0,0,0,0,0,0.009025704,1.71591E-05,0.006983767,0.017467998,0,0,0.014550945,0,0.009145818,0,0,0,0,0,0,0,0,0,0.000137273,0.002230687,0,0.004392738,0,0,0,0.002213528,5.14774E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892275,0,0,0.001046707,0,0
sample145,0,0.000765175,0.000744211,0,0,0.00390973,0.048614823,0,0.132846975,0,0,0,0,0,0,0.00362672,0,0,0,0.000230601,0,0,0,0,1.04819E-05,0,0.056444766,0.000220119,0.000712766,0.001939142,0,0,0,0,0,0,0,0.003312265,0,0,0.099221198,0,0,0,0,0,0,0,0,0,0.000104819,4.19274E-05,6.28911E-05,0.011708227,0.006938985,0.000712766,0.006666457,0,0,0.000251564,0,0,0,9.43367E-05,0,0.000545056,0.047189292,0,0,0,0.000649875,0,0,0,0,0,0,0,0,4.19274E-05,0,0.004433823,0,0.000555538,0,0,0.067282999,0,0.000272528,0,0,0.0001153,0,0,0,0,0,0.003050219,0.007400187,0,0.026917393,0,0.000303974,0.000691802,0,0.002064925,0.017368427,0,0.000702284,0,0.057136568,0,0.001582759,0,0,0.000199155,0,0,0,0,0,0,0.000335419,0,0,0,0,4.19274E-05,0,0,0.003920212,0.277758561,0.001666614,0,0.000639393,0.000670838,0,0,0.020722619,0.001928661,0.011016425,0,0,5.24093E-05,0,0.004234668,0,0.000492647,7.3373E-05,0,0.00068132,0,0,0,0,0,0.001677096,0.000293492,0,0,0,0,0.000356383,0,0,0.000828066,0,0.00605851,0,0.000618429,0.029317736,0.000104819,0,0.004674905,0,0.00367913,5.24093E-05,0,0,0,0,0.000157228,0,0,0,0.000230601,0.000482165,0,0.005345744,0,0,0,0.000890957,0.000188673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188673,0.000209637,0,0.000429756,0,0,0.002180225,0,0.0001153
sample146,0.000227829,0.001259053,0.000455657,0,0,0.001510864,0.042508034,0,0.176015636,0,0,0.000167874,0,0,0,0.011151614,0,0.000107919,0,0,0,0,0,0,0,0,0.113782436,0,0.001271044,0.005264041,0,0,0,0,0,0,0.000347739,0.006247302,0,0,0.013381937,0.000155883,0,0,0,0,0,0,0.000107919,0,0.000275793,5.99549E-05,0,0.005791645,0.002422179,0.00011991,0.013453883,0,0,0,0,0,0,0,0,0.002182359,0.137488609,0,3.59729E-05,0,0,0,0,0,0,0,0,0,4.79639E-05,0,0,0,0,0.003033719,0,0,0.002554079,0,0.000503621,0,0,0.00011991,0,0,0,0,0,0.003717205,0.00073145,0.000155883,0.009125138,0,0.000755432,0.002781908,0,0.009221066,0.042843781,0,0.004196844,0,0.012722433,0,0.004676483,0,0,0.000503621,0,2.3982E-05,0,0,0,0,0.002961773,0,0,0,0,0,0,0,0.001067197,0.12518586,0.000515612,8.39369E-05,0.000755432,0.000635522,0,0,0.016175836,0.005779654,0.017710682,0,0,0,0,0.069763538,0,0.000503621,0.000191856,0,0.001151134,8.39369E-05,0,0,0,0,0.000923306,0,0,0,0,0,0.000323757,0,0,0.000263802,0,0.009328985,0,0.002014485,0.069739556,0.000431675,0,0.021559787,0,0.010528083,9.59279E-05,0,0,0,0,0.000131901,0,0,0,0,0.003141637,0,0.001522855,0,0,0,0.001330999,3.59729E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443666,0,0,0.001079188,0,0,0.001031225,0,0
sample147,0.003263124,0.002988655,0.000304965,0,0,0.000914894,0.022669052,0,0.046446143,0,0,7.11585E-05,0,0,0,0.024010897,0,0,0,0,0,0,0,0,0,0,0.024356524,0.00011182,0.002968324,0.007705445,0,0,0,6.0993E-05,0,0,0.000142317,0.001158866,0,3.04965E-05,0.018562192,0,0,0,0,0,0,0,0.000193144,0,0.000355792,5.08275E-05,0,0.001433335,0.002734518,0.000376123,0.010592445,0,0,0,0,0,4.0662E-05,0,0,0.009525068,0.217765218,0,0,0,0,0,0,0.000284634,0,0,0,0.00011182,0,9.14894E-05,8.1324E-05,0.000660757,0,0.000843736,0,0,0.003252958,0,0.000264303,3.04965E-05,0,6.0993E-05,5.08275E-05,0,0,0,0,0.007420811,0.000304965,0,0.077196763,0,0.003832391,0.001890782,0,0.02436669,0.065780913,0,0.006505916,0,0.039259139,0,0.007227666,0,0,0.002541374,0,0,0,0,0,0,0.00020331,0,0,0,0,0.000142317,0,0,0.022689383,0.08832798,0.000579433,8.1324E-05,0.000487944,0.001169032,0,0,0.015929329,0.013479445,0.021876144,0,0,0,7.11585E-05,0.066401008,0,0.000620095,0,0,0.002714187,0.000172813,0,0,0,0,0.000254137,0,0,0,0,0,2.0331E-05,0,0,0,0,0.030648965,0,0.008091733,0.039238808,0,0,0.019863376,0,0.011121051,0,0,0,0,0,9.14894E-05,0,0,0,0,0.004981092,0.000620095,0.00257187,0.000162648,5.08275E-05,0,0.004086529,0,0,0,0,0,0,0,0,0,0,8.1324E-05,0,0,0,0.000284634,0,0,0.00164681,0,0,0.000345627,0,0
sample148,0.00032445,0.002796447,0.000478949,0,0,0.018230977,0.0800309,0,0.038238702,0,0,0,0,0,0,0.00826574,0,0,0,0,0,0,0,0,7.72499E-05,0,0.097350328,0,0.000942449,0.004465044,0,0,0,9.26999E-05,0,0,9.26999E-05,0.002672847,0,0,0.014244882,0,0,0,0,0,0,0,0,0,0.0003708,6.17999E-05,0,0.009532638,0.025446118,0.001529548,0.011602935,0,0,0.00013905,0,0,0,0,0,0.000880649,0.082595597,0,0,0,0.000478949,0,0,0,0,0,0,3.09E-05,0,0.000448049,9.26999E-05,0.00020085,0,0.008852839,0,0,0.034561607,0,0.0002163,0,0,0,0,0,0,0,0,0.00035535,0.003074546,0,0.03170336,0,0.001544998,0.001189649,0,0.004882194,0.058014677,0,0.004727694,0,0.011989185,0,0.005870993,0,0,0.014662032,0.00016995,0,0,0,0,0,0.0002163,0.0001545,0,0,0,0,0,0,0.001143299,0.164511394,0.001112399,0,0.000834299,0.000942449,0,0,0.03190421,0.006118192,0.024580919,0,0,0,0,0.05560448,0,0.000540749,0.000309,0,0.000679799,0.00010815,0,0,7.72499E-05,0,0.000417149,0,0,0,0,0,0.000587099,0,0,0,0,0.014399382,0,0.008960989,0.074391657,0,0,0.013472383,0,0.00838934,0,0,0,0,0,0.00032445,0,0,0,0.0002781,0.002363847,0,0.000726149,0,0,0,0.001807648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494399,0,0,0.000834299,0,0,0.0001854,0,0
sample149,0,0.00294005,0,0,0,0.003360057,0.020691529,0,0.007238947,0,0,0,0,0.000160591,0,0.011896085,0,0.000284122,0,0.000135885,0,0,0,0,1.23532E-05,0,0.030079925,0.000296476,0.020815061,0.007189534,0,0,0,0,0,0,0,0.004755963,0,0.005719509,0.001383553,8.64721E-05,0,0,0,0,0,0,0,0.000160591,0.00023471,0,0.001025312,0.003001816,0.00752307,0.000741189,0.024002174,0,0,7.41189E-05,0,0,0,0.000148238,0,0.000160591,0.018764438,0,0,0,0.000160591,0,0,0,0,0,0,0,0,0,0,0,2.47063E-05,0.000296476,0,0,0.076638954,0,0.000395301,0,0,0,8.64721E-05,0,0,0,0,0.010809008,0.003668886,0.001173549,0.000210004,0,0.001692382,1.23532E-05,0,0.007041297,0.051673234,0,0.002606515,0,0.061419871,0,0.009017801,0,0,0.0041136,0,0,0,0,0,0,0,3.70595E-05,0,0,0,0,0,0,0.026114563,0.234635767,0.003520648,0,0.000382948,0.001198256,0,0,0.035848847,0.035453546,0.052229126,0,0,0,9.88252E-05,0.01360082,0,0.019765043,0,0,0.003310645,6.17658E-05,0,0,0,0,0,0,0,0,0,0,0.000123532,0,0,0,0,0.000160591,0,6.17658E-05,0.125631555,0,0,0.007646601,0,0.023767464,0,0,0,0,0,8.64721E-05,0,0,0,0,0.003545355,0,0.000457067,0,0.000148238,0,0.003088288,0.000222357,0,0,0,0,0,0,0,0,6.17658E-05,3.70595E-05,0,0,6.17658E-05,8.64721E-05,0,0,0.000370595,0,0,0.003162407,0,0.001099431
sample150,0,0.001055966,2.29558E-05,0,0,0.005945549,0.040034893,0,0.033262936,0,0,0,0,0,0,0.007644277,0,0,0,0,0,0,0,0,0,0,0.072884624,0.001767596,0.015564024,0.006129195,0,0,0,0.000160691,0,0,0,0.005119141,0,0,0.001698728,0,0,0,0,0,0,0,0,0.000114779,4.59116E-05,0,6.88674E-05,0.001675772,0.004453423,0.001400303,0.012189523,0,0,0,0,0,0,0.000183646,0,0,0.015472201,0,0,0,0.000344337,0,0,0,0,0,0,0,9.18231E-05,0,0.000390248,9.18231E-05,0,0.000252514,0,0,0.130136357,0,0,0,0,0,0,0,0,0,0,0.00305312,0.001147789,0.000573895,9.18231E-05,0,0.000573895,0,0,0.005647124,0.041986135,0,0.00146917,0,0.043248703,0,0.006840825,0,0,0.013268445,0,0,0,0,0,0,0.000183646,0,0,0.000206602,0,9.18231E-05,0,0,0.014668748,0.275239888,0.006726046,0,0.000780497,0.003695882,0,0,0.057894495,0.012189523,0.012373169,0,0,0,0,0.014760571,0,0.028350397,0,0,0.001124834,0.000275469,0,0,0,0,0,6.88674E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.055208668,0,0,0.013107754,0,0.009870988,0,0,0,0,0,0,0,0,0,0,0.002364446,0,0.000711629,0,0,0,0.003420412,0.000206602,0,0,0,0,0,0,0,0,0.000160691,0,0,0.001583949,0,0.000183646,0,0,0,0,0,0.004637069,0,0.003810661
sample151,0,0.000803578,0.000780286,0,0,0.001781846,0.022826264,0,0.002492255,0,0,0,0,0.000163045,0,0.005170848,0,0,0,0,0,0,0,0,0,0,0.017492372,0.000314443,0.007698041,0.00392472,0,0,0,0.000197983,0,0,0,0.002795053,0,0.011052104,0.000605595,0,0,0,0,0,0,0,0,0.000174691,0.000139753,0,0.000128107,0.003144434,0.0017702,0.006416975,0.010795891,0,0,0,0,0,0,0,0,0.000139753,0.003214311,0,0,0,0.000395966,0,0,0,0,0,0,5.82303E-05,0.000174691,0.000163045,0,0.000186337,0,0.00050078,0,0,0.391167633,0,0.000430904,0,0,0,0,0,0,0,0,0.003889782,0.000302797,8.15224E-05,6.98763E-05,0,0.002131228,0,0,0.00569492,0.040609787,0,0.001292712,0,0.021254047,0,0.001700324,0,0,0.006929402,0,0,0,0,6.98763E-05,0,0.000128107,9.31684E-05,0,0,0,0,0,0,0.003948012,0.241247991,0.004355624,0,0.000174691,0.000512426,0,0,0.015361144,0.01106375,0.01758554,0,0,0,5.82303E-05,0.006859525,0,0.018528871,0,0,0.00121119,0,0,0,0,0,0,0,2.32921E-05,0,0,0,0,0,0,0,0,6.98763E-05,0,0,0.072112361,0,0,0.00873454,0,0.01050474,0,0,0,0,0,8.15224E-05,0,0,0,0,0.003132788,0,0.000232921,0,5.82303E-05,0,0.000908392,0,0,0,0,0,0,0,0,0,5.82303E-05,0,0,0.000151399,0,0,0,0,0.000582303,0,0,0.000326089,0,0.00076864
sample152,0.001464372,0.001192633,0.000679348,0,0,0.001524758,0.031929348,0,0.00200785,0,0,0,0,0,0,0.009299517,0,6.03865E-05,0,0.000271739,0,0,0,0,0.000120773,0,0.011080918,0.000181159,0.020425725,0.072282609,0,0,0,0,0,0,0.000211353,0.002702295,0,0.000407609,0.008846618,0,0,0,0,0,0,0,0,0.00013587,0.000452899,0,0.000377415,0.003894928,0.000679348,0.001479469,0.014870169,0,0,0,0,0,0,0.00013587,0,0.000196256,0.004045894,0,1.50966E-05,0,0.000196256,0,0,0,0,0,0,0,0.000181159,0,0,3.01932E-05,0,0.000634058,0,0,0.268689614,0,0.000709541,0,0,0,0,0,0,0,0,0.000860507,0.000271739,0.000166063,0.00013587,0,0.002672101,0.002113527,0,0.003940217,0.021618357,0,0.001298309,0,0.034722222,0,0.002068237,0,0,0.000739734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008318237,0.286171498,0.004589372,0.000105676,0.000543478,0.000286836,0,0,0.019202899,0.014024758,0.029498792,0,0,0,0.000166063,0.003683575,0,0.010160024,0,0,0.000724638,0.000181159,0,0,0,0,0,6.03865E-05,0,0,0,0,0,0,0,0,0,7.54831E-05,0,0,0.042134662,0,0,0.015791063,0,0.022237319,0,0,0,0,0,0.000181159,7.54831E-05,0,0,0,0.003019324,0,0.000422705,0,1.50966E-05,0,0.00321558,0.000347222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105676,0,0,0,0,0,0.001237923,0,0.001403986
sample153,0.000107111,0.001154418,0.005355549,0,0,0.005284142,0.012520083,0,0.005831598,0,0,0,0,0,0,0.020029753,0,0,0,0,0,0,0,0,0,1.19012E-05,0.011365665,0.000142815,0.022624219,0.00546266,0,0,0,0,0,0,0,0.002201726,0,0.001713776,0.004141625,0,0,0,0,0,0,0,0,0.000166617,0.000107111,0,4.76049E-05,0.003344243,0.001535257,0.003879798,0.029729247,0,0,0,0,0,0,0,0,0.000202321,0.004915204,0,0,0,0.000107111,0,0,0,0,0,0,0,0.000214222,0.000107111,0,0.000261827,0,0.000523654,0,9.52098E-05,0.200083309,0,0,0,0,0,0,0,0,0,0,0.003617971,0.000511752,0.000321333,0.000154716,0,0.00302291,0,0,0.007069325,0.048069027,0,0.001916096,0,0.051829813,0,0.008914014,0,0,0.001309134,0,2.38024E-05,0,0,0,0,0.000368938,0,0,0,0,0,0,0,0.070217197,0.242713478,0.002094615,3.57037E-05,0.000357037,0.000452246,0,0,0.012900922,0.012520083,0.02712288,0,0,0,0.000166617,0.010984826,0,0.003368045,0,0,0.00185659,0,0,0,0,0,0,9.52098E-05,0,0,0,0,0,0,0,0,0,8.33085E-05,0,0,0.105063969,0,0,0.017923237,0,0.01102053,0,0,0,0,0,0.000178518,0,0,0,0,0.003522761,0,0.000416543,0.00029753,0.00019042,0,0.00283249,0,0,0,0,0,0,0,0,0,0,0,0,5.95061E-05,0,0,0,0,0.000368938,0,0,0.00107111,0,0.001689973
sample154,0,0.002644308,1.61238E-05,0,0,0.004530797,0.00951306,0,0.001547888,0,0,0,0,0,0,0.012092873,0,0.000274105,0,0,0,0,0,0,0,0,0.013673009,0.0003386,0.016639794,0.00572396,0,0,0,9.6743E-05,0,0,0,0.000983554,0,0.000257981,0.001402773,6.44953E-05,0,0,0,0,0,0,0,0.000274105,0.000112867,0,8.06192E-05,0.000919058,0.000290229,0.004337311,0.014624315,0,0,0,0,0,0,0,0,0.000128991,0.005836827,0,0,0,0.000241857,0,0,0,0,0,0,0,0,0,0,0,0,0.000515963,0,0,0.32117059,0,0,0,0,0,0,0,0,0,0,0.003176395,0.000145114,0.000274105,0.000128991,0,0.001499516,0,0,0.005530474,0.045178975,0,0.002612061,0,0.058722993,0,0.005885198,0,0,0.005256369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006546275,0.289793615,0.003482748,0,0.000257981,0.001112544,0,0,0.004772654,0.014334086,0.040954531,0,0,0,0,0.006594647,0,0.01123831,0,0,0.001209287,0,0,0,0,0,0,3.22477E-05,0,0,0,0,0,0,0,0,0,0.000112867,0,0,0.049935505,0,0,0.008465011,0,0.007739439,6.44953E-05,0,0,0,0,0.000161238,0,0,0,0,0.001241535,0,0.000709449,0,8.06192E-05,0,0.001886488,0.000177362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112867,0,0,0.000370848,0,0,0.000919058,3.22477E-05,0.000919058
sample155,0,0.000448052,0.000460853,0,0,0.016936351,0.014363255,0,0.002240258,0,0,0,0,6.40074E-05,0,0.002726714,0,0,0,0,0,0,0,0,0,0,0.010881254,0.000371243,0.003507604,0.01267346,0,0,0,0,0,0,0,0.000601669,0,0.001075324,0.006400737,0,0,0,0,0,0,0,0,0.000204824,6.40074E-05,3.84044E-05,7.68088E-05,0.002470685,0.001280147,0.008180142,0.005888678,0,0,5.12059E-05,0,0,0,0.000102412,0,0.000128015,0.001830611,0,0,0,0.000742486,0,0,0,0,0,0,0,0,0,0,0,0,0.000140816,0,0,0.43307389,0,0,0,0,0,0,0,0,0,0,0.000729684,2.56029E-05,0.000128015,8.96103E-05,0,0.000768088,0,0,0.004710943,0.010202775,0,0.000614471,0,0.013633571,0,0.001484971,0,0,0.006375134,3.84044E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156178,0.296098111,0.003328383,0,0.000358441,0,0,0,0.00858979,0.003520406,0.0130191,0,0,0,8.96103E-05,0.003776435,0,0.037085872,0,0,0.000409647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166419,0,0,0.049592913,0,0,0.002624302,0,0.005018178,0,0,0,0,0,0,0,0,0,0,0.00121614,0,0.000281632,0,0,0,0.001113728,0.000115213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96103E-05,0,0,0.005082185,0,0.001036919
